query,label
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('410', '474', 74);",benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
DELETE FROM sessions WHERE session_id='793';,benign
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
DELETE FROM sessions WHERE session_id=''; DROP TABLE users; --';,attack
SELECT * FROM users WHERE id='577';,benign
DELETE FROM sessions WHERE session_id='688';,benign
DELETE FROM sessions WHERE session_id='' OR 1=1--';,attack
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
SELECT * FROM users WHERE id='88';,benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email='53';",benign
UPDATE products SET price=265 WHERE id='103';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='280';",benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
UPDATE products SET price=990 WHERE id='336';,benign
UPDATE products SET price=750 WHERE id='262';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('393', '917', 524);",benign
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
UPDATE products SET price=930 WHERE id='587';,benign
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('659', '169', 26);",benign
SELECT * FROM users WHERE id='' OR '1'='1';,attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
DELETE FROM sessions WHERE session_id='64';,benign
SELECT * FROM users WHERE id='' OR '1'='1';,attack
DELETE FROM sessions WHERE session_id='554';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; DROP TABLE users; --', '{}', {});",attack
UPDATE products SET price=17 WHERE id='429';,benign
"SELECT name, email FROM customers WHERE email='480';",benign
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
UPDATE products SET price=69 WHERE id='339';,benign
SELECT * FROM users WHERE id='653';,benign
SELECT * FROM users WHERE id='286';,benign
"SELECT name, email FROM customers WHERE email='569';",benign
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
UPDATE products SET price=199 WHERE id='577';,benign
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
UPDATE products SET price=' OR 1=1-- WHERE id='{}';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('457', '944', 379);",benign
"SELECT name, email FROM customers WHERE email='392';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('915', '465', 955);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('918', '445', 422);",benign
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
UPDATE products SET price=' OR '1'='1 WHERE id='{}';,attack
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
SELECT * FROM users WHERE id='' OR 1=1--';,attack
SELECT * FROM users WHERE id='405';,benign
UPDATE products SET price='; DROP TABLE users; -- WHERE id='{}';,attack
"SELECT name, email FROM customers WHERE email='649';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('134', '818', 401);",benign
DELETE FROM sessions WHERE session_id='457';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('273', '30', 327);",benign
UPDATE products SET price=140 WHERE id='19';,benign
DELETE FROM sessions WHERE session_id='622';,benign
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
UPDATE products SET price=725 WHERE id='539';,benign
UPDATE products SET price=785 WHERE id='561';,benign
UPDATE products SET price=580 WHERE id='926';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('487', '901', 662);",benign
"SELECT name, email FROM customers WHERE email='580';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
"SELECT name, email FROM customers WHERE email='568';",benign
"DELETE FROM sessions WHERE session_id='' UNION SELECT NULL, version(), NULL --';",attack
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
SELECT * FROM users WHERE id='' OR 1=1--';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' UNION SELECT NULL, version(), NULL --', '{}', {});",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('196', '203', 332);",benign
DELETE FROM sessions WHERE session_id='800';,benign
SELECT * FROM users WHERE id='' OR 1=1--';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('157', '79', 611);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('193', '524', 758);",benign
UPDATE products SET price=' OR 1=1-- WHERE id='{}';,attack
UPDATE products SET price=370 WHERE id='926';,benign
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
UPDATE products SET price=' OR '1'='1 WHERE id='{}';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('376', '736', 728);",benign
"SELECT name, email FROM customers WHERE email='902';",benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email='739';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('233', '538', 420);",benign
SELECT * FROM users WHERE id='882';,benign
DELETE FROM sessions WHERE session_id='834';,benign
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' UNION SELECT NULL, version(), NULL --', '{}', {});",attack
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
DELETE FROM sessions WHERE session_id='641';,benign
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
DELETE FROM sessions WHERE session_id=''; DROP TABLE users; --';,attack
"UPDATE products SET price=' UNION SELECT NULL, version(), NULL -- WHERE id='{}';",attack
SELECT * FROM users WHERE id='' OR '1'='1';,attack
UPDATE products SET price=' AND 1=(SELECT COUNT(*) FROM tab); -- WHERE id='{}';,attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
UPDATE products SET price='; DROP TABLE users; -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='522';,benign
DELETE FROM sessions WHERE session_id='248';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('474', '272', 742);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('185', '674', 535);",benign
UPDATE products SET price=963 WHERE id='396';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('320', '542', 650);",benign
DELETE FROM sessions WHERE session_id='904';,benign
SELECT * FROM users WHERE id='643';,benign
DELETE FROM sessions WHERE session_id='973';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('171', '14', 657);",benign
"SELECT name, email FROM customers WHERE email='688';",benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
DELETE FROM sessions WHERE session_id='376';,benign
DELETE FROM sessions WHERE session_id=''; DROP TABLE users; --';,attack
UPDATE products SET price=531 WHERE id='923';,benign
DELETE FROM sessions WHERE session_id='121';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
DELETE FROM sessions WHERE session_id='24';,benign
UPDATE products SET price=' OR '1'='1 WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='281';,benign
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' UNION SELECT NULL, version(), NULL --', '{}', {});",attack
UPDATE products SET price=528 WHERE id='515';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; DROP TABLE users; --', '{}', {});",attack
DELETE FROM sessions WHERE session_id='886';,benign
SELECT * FROM users WHERE id='71';,benign
SELECT * FROM users WHERE id='421';,benign
UPDATE products SET price=' AND 1=(SELECT COUNT(*) FROM tab); -- WHERE id='{}';,attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
DELETE FROM sessions WHERE session_id='594';,benign
UPDATE products SET price=253 WHERE id='429';,benign
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('695', '339', 235);",benign
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='708';,benign
UPDATE products SET price=614 WHERE id='995';,benign
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
DELETE FROM sessions WHERE session_id='' OR 1=1--';,attack
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
SELECT * FROM users WHERE id='917';,benign
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('754', '425', 803);",benign
UPDATE products SET price=111 WHERE id='11';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('446', '796', 709);",benign
"SELECT name, email FROM customers WHERE email=''; DROP TABLE users; --';",attack
UPDATE products SET price=307 WHERE id='229';,benign
SELECT * FROM users WHERE id='391';,benign
SELECT * FROM users WHERE id='' OR 1=1--';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR '1'='1', '{}', {});",attack
UPDATE products SET price=492 WHERE id='178';,benign
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('127', '609', 184);",benign
"DELETE FROM sessions WHERE session_id='' UNION SELECT NULL, version(), NULL --';",attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('412', '995', 504);",benign
UPDATE products SET price=458 WHERE id='127';,benign
UPDATE products SET price='; DROP TABLE users; -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='338';,benign
DELETE FROM sessions WHERE session_id='783';,benign
UPDATE products SET price=71 WHERE id='736';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
SELECT * FROM users WHERE id='25';,benign
SELECT * FROM users WHERE id='178';,benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('664', '730', 646);",benign
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
DELETE FROM sessions WHERE session_id='513';,benign
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
SELECT * FROM users WHERE id='648';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
SELECT * FROM users WHERE id='380';,benign
DELETE FROM sessions WHERE session_id='955';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
SELECT * FROM users WHERE id='944';,benign
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
"SELECT name, email FROM customers WHERE email=''; DROP TABLE users; --';",attack
UPDATE products SET price=137 WHERE id='423';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
UPDATE products SET price=722 WHERE id='642';,benign
SELECT * FROM users WHERE id='276';,benign
UPDATE products SET price=882 WHERE id='131';,benign
SELECT * FROM users WHERE id='' OR '1'='1';,attack
SELECT * FROM users WHERE id='107';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('654', '275', 602);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
DELETE FROM sessions WHERE session_id='26';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('449', '455', 986);",benign
UPDATE products SET price=949 WHERE id='489';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' UNION SELECT NULL, version(), NULL --', '{}', {});",attack
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
UPDATE products SET price=703 WHERE id='274';,benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
"SELECT name, email FROM customers WHERE email='632';",benign
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='353';",benign
"SELECT name, email FROM customers WHERE email='939';",benign
DELETE FROM sessions WHERE session_id='668';,benign
DELETE FROM sessions WHERE session_id=''; DROP TABLE users; --';,attack
UPDATE products SET price=128 WHERE id='587';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
SELECT * FROM users WHERE id='441';,benign
DELETE FROM sessions WHERE session_id='' OR 1=1--';,attack
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
DELETE FROM sessions WHERE session_id='151';,benign
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
"DELETE FROM sessions WHERE session_id='' UNION SELECT NULL, version(), NULL --';",attack
DELETE FROM sessions WHERE session_id='239';,benign
UPDATE products SET price=323 WHERE id='664';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('908', '247', 87);",benign
SELECT * FROM users WHERE id='470';,benign
